id,type,lat,lon,substance,location,operator,name,diameter,material,all_tags,ingestion_timestamp,source_api,area,osm_timestamp,node_count,geometry_points,first_lat,first_lon,last_lat,last_lon,geometry_json,ingestion_date,infrastructure_type
1307579190,way,,,,underground,National Grid Electricity Transmission,,,,"{""cables"": ""6"", ""circuits"": ""2"", ""frequency"": ""50"", ""layer"": ""-1"", ""location"": ""underground"", ""operator"": ""National Grid Electricity Transmission"", ""power"": ""cable"", ""voltage"": ""275000;0""}",2025-10-28T15:56:19.462796,overpass,stockport,2025-10-28T15:55:02Z,108.0,108.0,53.4084709,-2.1844046,53.4152459,-2.1572992,"[{""lat"": 53.4084709, ""lon"": -2.1844046}, {""lat"": 53.4084533, ""lon"": -2.184489}, {""lat"": 53.4086433, ""lon"": -2.1845712}, {""lat"": 53.4088955, ""lon"": -2.1846233}, {""lat"": 53.4091002, ""lon"": -2.1846634}, {""lat"": 53.4094168, ""lon"": -2.1846451}, {""lat"": 53.4097662, ""lon"": -2.1846101}, {""lat"": 53.4098194, ""lon"": -2.1845969}, {""lat"": 53.4098778, ""lon"": -2.1845621}, {""lat"": 53.4099273, ""lon"": -2.1844749}, {""lat"": 53.4099409, ""lon"": -2.1844078}, {""lat"": 53.4098242, ""lon"": -2.1822864}, {""lat"": 53.4098163, ""lon"": -2.1821769}, {""lat"": 53.4098151, ""lon"": -2.1820773}, {""lat"": 53.4098212, ""lon"": -2.1819157}, {""lat"": 53.4098366, ""lon"": -2.181785}, {""lat"": 53.4098681, ""lon"": -2.1816355}, {""lat"": 53.4099154, ""lon"": -2.1815207}, {""lat"": 53.4099735, ""lon"": -2.1814353}, {""lat"": 53.4100379, ""lon"": -2.1813736}, {""lat"": 53.4101282, ""lon"": -2.1813441}, {""lat"": 53.4103697, ""lon"": -2.1812945}, {""lat"": 53.4104688, ""lon"": -2.1812414}, {""lat"": 53.4105, ""lon"": -2.1812045}, {""lat"": 53.4105762, ""lon"": -2.1811151}, {""lat"": 53.4106543, ""lon"": -2.1810597}, {""lat"": 53.4107935, ""lon"": -2.1809759}, {""lat"": 53.4111358, ""lon"": -2.1805579}, {""lat"": 53.4114053, ""lon"": -2.180331}, {""lat"": 53.4120678, ""lon"": -2.1799372}, {""lat"": 53.4121168, ""lon"": -2.1798779}, {""lat"": 53.4121677, ""lon"": -2.1798047}, {""lat"": 53.4121981, ""lon"": -2.1797065}, {""lat"": 53.4122743, ""lon"": -2.179454}, {""lat"": 53.4123633, ""lon"": -2.1792785}, {""lat"": 53.4123936, ""lon"": -2.1791815}, {""lat"": 53.4124331, ""lon"": -2.1788473}, {""lat"": 53.4124883, ""lon"": -2.1785682}, {""lat"": 53.4125284, ""lon"": -2.1785187}, {""lat"": 53.4126107, ""lon"": -2.1784921}, {""lat"": 53.412852, ""lon"": -2.1784101}, {""lat"": 53.4128744, ""lon"": -2.1783859}, {""lat"": 53.4128923, ""lon"": -2.1783343}, {""lat"": 53.4128923, ""lon"": -2.1780448}, {""lat"": 53.4128923, ""lon"": -2.1776427}, {""lat"": 53.4128528, ""lon"": -2.1769465}, {""lat"": 53.4128503, ""lon"": -2.1767549}, {""lat"": 53.4128956, ""lon"": -2.1765972}, {""lat"": 53.4129134, ""lon"": -2.1765517}, {""lat"": 53.4130199, ""lon"": -2.176435}, {""lat"": 53.4130763, ""lon"": -2.1763288}, {""lat"": 53.4132684, ""lon"": -2.175845}, {""lat"": 53.4133171, ""lon"": -2.1757166}, {""lat"": 53.4133533, ""lon"": -2.1754761}, {""lat"": 53.4134326, ""lon"": -2.1745771}, {""lat"": 53.4134772, ""lon"": -2.1741673}, {""lat"": 53.4135208, ""lon"": -2.1739559}, {""lat"": 53.4136553, ""lon"": -2.17359}, {""lat"": 53.4138186, ""lon"": -2.1730363}, {""lat"": 53.4138157, ""lon"": -2.1729344}, {""lat"": 53.4135634, ""lon"": -2.1719628}, {""lat"": 53.4135149, ""lon"": -2.1718967}, {""lat"": 53.4134592, ""lon"": -2.1718825}, {""lat"": 53.4125364, ""lon"": -2.1720218}, {""lat"": 53.411857, ""lon"": -2.1721075}, {""lat"": 53.4117954, ""lon"": -2.1720979}, {""lat"": 53.4117475, ""lon"": -2.1720695}, {""lat"": 53.4117189, ""lon"": -2.1719938}, {""lat"": 53.4117049, ""lon"": -2.1718526}, {""lat"": 53.4116827, ""lon"": -2.1711241}, {""lat"": 53.4116892, ""lon"": -2.1709454}, {""lat"": 53.4117292, ""lon"": -2.170795}, {""lat"": 53.4118405, ""lon"": -2.1703131}, {""lat"": 53.4119231, ""lon"": -2.1699926}, {""lat"": 53.4119535, ""lon"": -2.1698657}, {""lat"": 53.4119953, ""lon"": -2.169758}, {""lat"": 53.4129294, ""lon"": -2.168152}, {""lat"": 53.4132745, ""lon"": -2.1675688}, {""lat"": 53.4133273, ""lon"": -2.1674226}, {""lat"": 53.4133353, ""lon"": -2.1673583}, {""lat"": 53.4133249, ""lon"": -2.1672362}, {""lat"": 53.4131198, ""lon"": -2.1658109}, {""lat"": 53.413117, ""lon"": -2.1656213}, {""lat"": 53.4131953, ""lon"": -2.165396}, {""lat"": 53.4133292, ""lon"": -2.1649519}, {""lat"": 53.4134419, ""lon"": -2.1647044}, {""lat"": 53.4136939, ""lon"": -2.1642491}, {""lat"": 53.4139319, ""lon"": -2.1638057}, {""lat"": 53.4141576, ""lon"": -2.1633402}, {""lat"": 53.4142133, ""lon"": -2.1632959}, {""lat"": 53.4143694, ""lon"": -2.1632025}, {""lat"": 53.4149177, ""lon"": -2.1628189}, {""lat"": 53.41498, ""lon"": -2.162741}, {""lat"": 53.4150204, ""lon"": -2.162502}, {""lat"": 53.4151287, ""lon"": -2.162072}, {""lat"": 53.4151709, ""lon"": -2.1619429}, {""lat"": 53.4159362, ""lon"": -2.1607719}, {""lat"": 53.4159566, ""lon"": -2.1607075}, {""lat"": 53.415959, ""lon"": -2.1605117}, {""lat"": 53.4159798, ""lon"": -2.1599229}, {""lat"": 53.4159762, ""lon"": -2.1597715}, {""lat"": 53.4159477, ""lon"": -2.1597022}, {""lat"": 53.4156686, ""lon"": -2.1593679}, {""lat"": 53.4156172, ""lon"": -2.1592585}, {""lat"": 53.4155915, ""lon"": -2.1591692}, {""lat"": 53.4154818, ""lon"": -2.1579979}, {""lat"": 53.4153818, ""lon"": -2.1572306}, {""lat"": 53.4152459, ""lon"": -2.1572992}]",2025-10-28,cable
1307579191,way,,,,underground,National Grid Electricity Transmission,,,,"{""cables"": ""3"", ""circuits"": ""1"", ""frequency"": ""50"", ""layer"": ""-1"", ""location"": ""underground"", ""operator"": ""National Grid Electricity Transmission"", ""power"": ""cable"", ""voltage"": ""275000""}",2025-10-28T15:56:19.462802,overpass,stockport,2025-10-28T15:55:02Z,18.0,18.0,53.4157155,-2.1342721,53.4140753,-2.1296743,"[{""lat"": 53.4157155, ""lon"": -2.1342721}, {""lat"": 53.4158204, ""lon"": -2.1340325}, {""lat"": 53.4158865, ""lon"": -2.1338939}, {""lat"": 53.416083, ""lon"": -2.1336536}, {""lat"": 53.4161895, ""lon"": -2.133441}, {""lat"": 53.4162391, ""lon"": -2.1332253}, {""lat"": 53.4162611, ""lon"": -2.1325752}, {""lat"": 53.4162409, ""lon"": -2.1320514}, {""lat"": 53.4161491, ""lon"": -2.1315739}, {""lat"": 53.4156217, ""lon"": -2.1293498}, {""lat"": 53.4155911, ""lon"": -2.1292821}, {""lat"": 53.4155577, ""lon"": -2.129219}, {""lat"": 53.4155187, ""lon"": -2.1292144}, {""lat"": 53.4146474, ""lon"": -2.1297151}, {""lat"": 53.414573, ""lon"": -2.1297335}, {""lat"": 53.4141101, ""lon"": -2.1297653}, {""lat"": 53.4140864, ""lon"": -2.1297303}, {""lat"": 53.4140753, ""lon"": -2.1296743}]",2025-10-28,cable
2339632388,node,53.4139589,-2.0866703,,,United Utilities,Compstall Road Combined Sewer Overflow,,,"{""man_made"": ""manhole"", ""manhole"": ""sewer"", ""name"": ""Compstall Road Combined Sewer Overflow"", ""operator"": ""United Utilities""}",2025-10-28T15:56:19.461973,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
3278255119,node,53.4321134,-2.1826462,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.461991,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
3278255120,node,53.4321725,-2.1823956,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462001,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
3278255121,node,53.4321761,-2.182698,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462008,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
3278255122,node,53.4322302,-2.182195,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462015,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
3278255123,node,53.4322474,-2.1824695,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462022,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
3278255124,node,53.4322522,-2.1827559,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462028,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
3278255125,node,53.4323003,-2.1819474,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462034,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
3278255126,node,53.4323039,-2.1822668,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462041,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
3278255127,node,53.4323223,-2.1825284,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462047,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
3278255128,node,53.4323812,-2.1823337,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462054,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
3278255129,node,53.4323848,-2.1819953,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462060,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
3278255130,node,53.4324182,-2.1823105,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462066,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
3278255131,node,53.4324591,-2.1820562,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462073,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
3278255132,node,53.4324918,-2.1820333,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462079,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
3278255133,node,53.4325313,-2.1823982,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462086,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
3278255134,node,53.4325993,-2.182162,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462092,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
3278255135,node,53.4327558,-2.1826073,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462098,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
3278255136,node,53.4328357,-2.1823796,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462105,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
11077694222,node,53.449827,-2.125842,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462700,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
11077694224,node,53.448948,-2.126412,,,,,,,"{""man_made"": ""manhole"", ""manhole"": ""drain""}",2025-10-28T15:56:19.462706,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,manhole
238215834,way,,,,,,,,,"{""bridge"": ""yes"", ""layer"": ""1"", ""man_made"": ""pipeline""}",2025-10-28T15:56:19.462712,overpass,stockport,2025-10-28T15:55:02Z,2.0,2.0,53.4459045,-2.0872812,53.4459542,-2.0870465,"[{""lat"": 53.4459045, ""lon"": -2.0872812}, {""lat"": 53.4459542, ""lon"": -2.0870465}]",2025-10-28,pipeline
470400887,way,,,fuel,,,,,,"{""man_made"": ""pipeline"", ""substance"": ""fuel""}",2025-10-28T15:56:19.462720,overpass,stockport,2025-10-28T15:55:02Z,2.0,2.0,53.3545721,-2.1534449,53.3542244,-2.1543496,"[{""lat"": 53.3545721, ""lon"": -2.1534449}, {""lat"": 53.3542244, ""lon"": -2.1543496}]",2025-10-28,pipeline
470400888,way,,,fuel,,,,,,"{""man_made"": ""pipeline"", ""substance"": ""fuel""}",2025-10-28T15:56:19.462727,overpass,stockport,2025-10-28T15:55:02Z,5.0,5.0,53.3548496,-2.1537582,53.3544694,-2.1531198,"[{""lat"": 53.3548496, ""lon"": -2.1537582}, {""lat"": 53.3547957, ""lon"": -2.153687}, {""lat"": 53.3545721, ""lon"": -2.1534449}, {""lat"": 53.3544069, ""lon"": -2.153266}, {""lat"": 53.3544694, ""lon"": -2.1531198}]",2025-10-28,pipeline
470400889,way,,,fuel,,,,,,"{""man_made"": ""pipeline"", ""substance"": ""fuel""}",2025-10-28T15:56:19.462733,overpass,stockport,2025-10-28T15:55:02Z,10.0,10.0,53.3547351,-2.154406,53.3546567,-2.1510304,"[{""lat"": 53.3547351, ""lon"": -2.154406}, {""lat"": 53.3546847, ""lon"": -2.154245}, {""lat"": 53.3547957, ""lon"": -2.153687}, {""lat"": 53.354832, ""lon"": -2.1535047}, {""lat"": 53.3551345, ""lon"": -2.1527202}, {""lat"": 53.3550193, ""lon"": -2.1519812}, {""lat"": 53.3546759, ""lon"": -2.1517425}, {""lat"": 53.3545934, ""lon"": -2.1515025}, {""lat"": 53.3546767, ""lon"": -2.1510492}, {""lat"": 53.3546567, ""lon"": -2.1510304}]",2025-10-28,pipeline
477202144,way,,,,overground,,Thirlmere Aqueduct,,,"{""bridge"": ""aqueduct"", ""layer"": ""1"", ""location"": ""overground"", ""man_made"": ""pipeline"", ""name"": ""Thirlmere Aqueduct""}",2025-10-28T15:56:19.462740,overpass,stockport,2025-10-28T15:55:02Z,2.0,2.0,53.4439984,-2.1736714,53.4438828,-2.1730096,"[{""lat"": 53.4439984, ""lon"": -2.1736714}, {""lat"": 53.4438828, ""lon"": -2.1730096}]",2025-10-28,pipeline
655030349,way,,,,overhead,,,,,"{""location"": ""overhead"", ""man_made"": ""pipeline""}",2025-10-28T15:56:19.462747,overpass,stockport,2025-10-28T15:55:02Z,2.0,2.0,53.3776783,-2.0665041,53.3776734,-2.0662986,"[{""lat"": 53.3776783, ""lon"": -2.0665041}, {""lat"": 53.3776734, ""lon"": -2.0662986}]",2025-10-28,pipeline
857133806,way,,,,overhead,,,,,"{""location"": ""overhead"", ""man_made"": ""pipeline""}",2025-10-28T15:56:19.462754,overpass,stockport,2025-10-28T15:55:02Z,2.0,2.0,53.4452112,-2.0910849,53.4454059,-2.0900307,"[{""lat"": 53.4452112, ""lon"": -2.0910849}, {""lat"": 53.4454059, ""lon"": -2.0900307}]",2025-10-28,pipeline
871428191,way,,,,overground,,,,,"{""layer"": ""1"", ""location"": ""overground"", ""man_made"": ""pipeline""}",2025-10-28T15:56:19.462761,overpass,stockport,2025-10-28T15:55:02Z,2.0,2.0,53.4130035,-2.131966,53.4127192,-2.1320725,"[{""lat"": 53.4130035, ""lon"": -2.131966}, {""lat"": 53.4127192, ""lon"": -2.1320725}]",2025-10-28,pipeline
944437629,way,,,,overground,,,,,"{""location"": ""overground"", ""man_made"": ""pipeline""}",2025-10-28T15:56:19.462768,overpass,stockport,2025-10-28T15:55:02Z,4.0,4.0,53.4004585,-2.1065673,53.3997118,-2.1084934,"[{""lat"": 53.4004585, ""lon"": -2.1065673}, {""lat"": 53.4003435, ""lon"": -2.1077631}, {""lat"": 53.4003372, ""lon"": -2.1077769}, {""lat"": 53.3997118, ""lon"": -2.1084934}]",2025-10-28,pipeline
947245125,way,,,,overground,,,,,"{""location"": ""overground"", ""man_made"": ""pipeline""}",2025-10-28T15:56:19.462775,overpass,stockport,2025-10-28T15:55:02Z,2.0,2.0,53.4377957,-2.1448155,53.4377233,-2.1445542,"[{""lat"": 53.4377957, ""lon"": -2.1448155}, {""lat"": 53.4377233, ""lon"": -2.1445542}]",2025-10-28,pipeline
1232451767,way,,,,underground,,Thirlmere Aqueduct,,,"{""layer"": ""-1"", ""location"": ""underground"", ""man_made"": ""pipeline"", ""name"": ""Thirlmere Aqueduct""}",2025-10-28T15:56:19.462782,overpass,stockport,2025-10-28T15:55:02Z,37.0,37.0,53.4411278,-2.2123336,53.4439984,-2.1736714,"[{""lat"": 53.4411278, ""lon"": -2.2123336}, {""lat"": 53.4410689, ""lon"": -2.2057126}, {""lat"": 53.4410279, ""lon"": -2.205466}, {""lat"": 53.4411912, ""lon"": -2.203929}, {""lat"": 53.4412628, ""lon"": -2.2026073}, {""lat"": 53.4412836, ""lon"": -2.2019527}, {""lat"": 53.4413248, ""lon"": -2.2017401}, {""lat"": 53.44135, ""lon"": -2.2012923}, {""lat"": 53.4414007, ""lon"": -2.1998615}, {""lat"": 53.4414013, ""lon"": -2.1986364}, {""lat"": 53.4413786, ""lon"": -2.1965326}, {""lat"": 53.4413912, ""lon"": -2.1958605}, {""lat"": 53.4413249, ""lon"": -2.1955001}, {""lat"": 53.4413182, ""lon"": -2.1951959}, {""lat"": 53.4413085, ""lon"": -2.1941946}, {""lat"": 53.4412563, ""lon"": -2.194077}, {""lat"": 53.44126, ""lon"": -2.1937102}, {""lat"": 53.4410758, ""lon"": -2.1926634}, {""lat"": 53.4410982, ""lon"": -2.1916211}, {""lat"": 53.4413325, ""lon"": -2.1901104}, {""lat"": 53.4413722, ""lon"": -2.189908}, {""lat"": 53.4415578, ""lon"": -2.1893754}, {""lat"": 53.4410267, ""lon"": -2.1887583}, {""lat"": 53.4413722, ""lon"": -2.185472}, {""lat"": 53.4416151, ""lon"": -2.1852928}, {""lat"": 53.4418829, ""lon"": -2.18509}, {""lat"": 53.4421244, ""lon"": -2.1847681}, {""lat"": 53.4423213, ""lon"": -2.1843754}, {""lat"": 53.4425118, ""lon"": -2.1838559}, {""lat"": 53.4423644, ""lon"": -2.1836369}, {""lat"": 53.4422535, ""lon"": -2.1832279}, {""lat"": 53.4429509, ""lon"": -2.1819834}, {""lat"": 53.4429949, ""lon"": -2.1795798}, {""lat"": 53.4430023, ""lon"": -2.1794558}, {""lat"": 53.4430157, ""lon"": -2.1776785}, {""lat"": 53.4440224, ""lon"": -2.1748487}, {""lat"": 53.4439984, ""lon"": -2.1736714}]",2025-10-28,pipeline
1232453549,way,,,,underground,,Thirlmere Aqueduct,,,"{""layer"": ""-1"", ""location"": ""underground"", ""man_made"": ""pipeline"", ""name"": ""Thirlmere Aqueduct""}",2025-10-28T15:56:19.462789,overpass,stockport,2025-10-28T15:55:02Z,15.0,15.0,53.4438828,-2.1730096,53.4523717,-2.1650479,"[{""lat"": 53.4438828, ""lon"": -2.1730096}, {""lat"": 53.4438678, ""lon"": -2.172902}, {""lat"": 53.4438783, ""lon"": -2.1728069}, {""lat"": 53.4439275, ""lon"": -2.1727118}, {""lat"": 53.4445177, ""lon"": -2.1717761}, {""lat"": 53.4453792, ""lon"": -2.1705562}, {""lat"": 53.4460549, ""lon"": -2.1697158}, {""lat"": 53.4467968, ""lon"": -2.1689409}, {""lat"": 53.4470666, ""lon"": -2.1686846}, {""lat"": 53.4482286, ""lon"": -2.1677051}, {""lat"": 53.4490509, ""lon"": -2.1674806}, {""lat"": 53.4503458, ""lon"": -2.1669007}, {""lat"": 53.4510092, ""lon"": -2.16667}, {""lat"": 53.4520848, ""lon"": -2.1663429}, {""lat"": 53.4523717, ""lon"": -2.1650479}]",2025-10-28,pipeline
5285472140,node,53.3791238,-2.0549423,,,,,,,"{""power"": ""pole"", ""source"": ""Bing""}",2025-10-28T15:56:19.462111,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
5285472141,node,53.3780462,-2.0523279,,,,,,,"{""power"": ""pole"", ""source"": ""Bing""}",2025-10-28T15:56:19.462117,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
5285472144,node,53.3798766,-2.0571417,,,,,,,"{""power"": ""pole"", ""source"": ""Bing""}",2025-10-28T15:56:19.462123,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
5285472145,node,53.3795542,-2.0560446,,,,,,,"{""power"": ""pole"", ""source"": ""Bing""}",2025-10-28T15:56:19.462130,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
5285472146,node,53.3785534,-2.0535569,,,,,,,"{""power"": ""pole"", ""source"": ""Bing""}",2025-10-28T15:56:19.462136,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
5285472147,node,53.3776606,-2.0513937,,,,,,,"{""power"": ""pole"", ""source"": ""Bing""}",2025-10-28T15:56:19.462142,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
5285472148,node,53.3771752,-2.0502813,,,,,,,"{""power"": ""pole"", ""source"": ""Bing""}",2025-10-28T15:56:19.462149,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
7963417519,node,53.3501479,-2.0883624,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462155,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
7963417520,node,53.3508922,-2.0884721,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462161,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
7963417521,node,53.3521201,-2.0882386,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462168,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
7963417522,node,53.351511,-2.0883671,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462174,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
7963417523,node,53.3526622,-2.0876269,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462180,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
7963417524,node,53.3535277,-2.0866252,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462187,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
7963417525,node,53.3538999,-2.0862165,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462193,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
7963417526,node,53.3545187,-2.0856725,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462199,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
7963417527,node,53.3551347,-2.0850747,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462206,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
7963417528,node,53.3552601,-2.0839656,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462212,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
7963417529,node,53.3553535,-2.0832371,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462218,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
7963417530,node,53.3554663,-2.0823825,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462224,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
7963417531,node,53.3556001,-2.0813411,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462231,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
7963417532,node,53.3557367,-2.0848039,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462237,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
8926209477,node,53.3798005,-2.0587608,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462243,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
8926209478,node,53.3799613,-2.0594324,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462250,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
8926209479,node,53.3802159,-2.0605031,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462256,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
8926209480,node,53.3805752,-2.0620082,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462262,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9226708200,node,53.3798787,-2.0877482,,,,,,wood,"{""material"": ""wood"", ""power"": ""pole""}",2025-10-28T15:56:19.462269,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9226708201,node,53.3808371,-2.0880597,,,,,,wood,"{""material"": ""wood"", ""power"": ""pole""}",2025-10-28T15:56:19.462275,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9226708202,node,53.3815718,-2.088272,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462281,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9226708203,node,53.3823497,-2.0885145,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462288,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9226708204,node,53.3832078,-2.0887781,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462295,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9226708205,node,53.3836701,-2.0889356,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462302,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9226708206,node,53.3841799,-2.0898328,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462308,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9226708207,node,53.3847456,-2.0908061,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462314,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9226708208,node,53.3854708,-2.0892417,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462320,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9226708209,node,53.3853305,-2.0878615,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462331,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
9226708210,node,53.3851998,-2.0866928,,,,,,,"{""power"": ""pole""}",2025-10-28T15:56:19.462337,overpass,stockport,2025-10-28T15:55:02Z,,,,,,,,2025-10-28,pole
